"ID","Status","Project","Website","Product","Description","Access","Documentation","Version","DOI","Variable","Start","End","Region","Polygon","Released","Theme1","Theme2","Theme3","Theme4","Theme5","Theme6","EO_Missions"
165,"ONGOING","The 4D-Earth Swarm project","https://4d-earth-swarm.univ-grenoble-alpes.fr/","Webgeodyn Python package","Webgeodyn is a Python package that provides web-based visualisations for Gauss coefficients of magnetic field and core flow. It can be installed and run locally on a variety of data formats. The tool is deployed on the website https://geodyn.univ-grenoble-alpes.fr to show visualisations on several magnetic field and core flow models (CHAOS, COV-OBS, pygeodyn results...).","https://gricad-gitlab.univ-grenoble-alpes.fr/Geodynamo/webgeodyn","https://geodynamo.gricad-pages.univ-grenoble-alpes.fr/webgeodyn/index.html","0.10.2",,"Geomagnetic field",,,"Global","[[[-180,-90],[180,-90],[180,90],[-180,90],[-180,-90]]]","2021.09.10","Solid Earth","Magnetosphere_Ionosphere",,,,,"SWARM"
166,"ONGOING","The 4D-Earth Swarm project","https://4d-earth-swarm.univ-grenoble-alpes.fr/","Ground Virtual Observatory Data SWARM","The files provided for each satellite include 1 month and 4 month values for observed field, core field (with estimates of magnetospheric and ionospheric fields removed) and SV (from annual difference of the core field data). Further specific details for this update are given in the associated README files. Contact: cfinlay@space.dtu.dk","http://www.spacecenter.dk/files/magnetic-models/GVO/GVO_data_SWARM.zip","https://doi.org/10.1186/s40623-021-01365-9",,,"Geomagnetic field",,,,,"2021.09.10","Solid Earth","Magnetosphere_Ionosphere",,,,,"SWARM"
167,"ONGOING","The 4D-Earth Swarm project","https://4d-earth-swarm.univ-grenoble-alpes.fr/","Ground Virtual Observatory Data CHAMP","The files provided for each satellite include 1 month and 4 month values for observed field, core field (with estimates of magnetospheric and ionospheric fields removed) and SV (from annual difference of the core field data). Further specific details for this update are given in the associated README files. Contact: cfinlay@space.dtu.dk","http://www.spacecenter.dk/files/magnetic-models/GVO/GVO_data_CHAMP.zip",,,,"Geomagnetic field",,,,,"2021.09.10","Solid Earth","Magnetosphere_Ionosphere",,,,,"CHAMP"
168,"ONGOING","The 4D-Earth Swarm project","https://4d-earth-swarm.univ-grenoble-alpes.fr/","Ground Virtual Observatory Data CRYOSAT-2","The files provided for each satellite include 1 month and 4 month values for observed field, core field (with estimates of magnetospheric and ionospheric fields removed) and SV (from annual difference of the core field data). Further specific details for this update are given in the associated README files. Contact: cfinlay@space.dtu.dk","http://www.spacecenter.dk/files/magnetic-models/GVO/GVO_data_CRYOSAT2.zip",,,,"Geomagnetic field",,,,,"2021.09.10","Solid Earth","Magnetosphere_Ionosphere",,,,,"CryoSat-2"
169,"ONGOING","The 4D-Earth Swarm project","https://4d-earth-swarm.univ-grenoble-alpes.fr/","Ground Virtual Observatory Data OERSTED","The files provided for each satellite include 1 month and 4 month values for observed field, core field (with estimates of magnetospheric and ionospheric fields removed) and SV (from annual difference of the core field data). Further specific details for this update are given in the associated README files. Contact: cfinlay@space.dtu.dk","http://www.spacecenter.dk/files/magnetic-models/GVO/GVO_data_OERSTED.zip",,,,"Geomagnetic field",,,,,"2021.09.10","Solid Earth","Magnetosphere_Ionosphere",,,,,"OERSTED"
170,"ONGOING","The 4D-Earth Swarm project","https://4d-earth-swarm.univ-grenoble-alpes.fr/","Ground Observatory data","Consists of 1 month and 4 month mean files, with core field/revised means (Olsen et al., 2014), and SV estimates from annual differences for 1997-2021. These files are provided in the same cdf format as used for the GVO data, further details are given in the associated README file.","http://www.spacecenter.dk/files/magnetic-models/GO/GO_data.zip",,,,"Geomagnetic field",,,,,"2021.09.10","Solid Earth","Magnetosphere_Ionosphere",,,,,
171,"ONGOING","The 4D-Earth Swarm project","https://4d-earth-swarm.univ-grenoble-alpes.fr/","CHAOS field model_Core","Updated versions of the CHAOS-7 geomagnetic field model (Finlay et al., 2020), using Swarm baseline 0601 data up to end of June 2021 and ground observatory data as available in May 2021 (see above for data files). Model coefficients for the time-dependent internal field are provided in spline coefficient and shc format, while the .mat file contains all parts of the model.","http://www.spacecenter.dk/files/magnetic-models/CHAOS-7/CHAOS-7.8_spline-coefficients.dat",,"7.8","https://doi.org/10.1186/s40623-020-01252-7","Geomagnetic field",,,"Global","[[[-180,-90],[180,-90],[180,90],[-180,90],[-180,-90]]]","2020.10.20","Solid Earth","Magnetosphere_Ionosphere",,,,,"SWARM; CryoSat-2; CHAMP; SAC-C; OERSTED"
172,"ONGOING","The 4D-Earth Swarm project","https://4d-earth-swarm.univ-grenoble-alpes.fr/","CHAOS field model_SplineCoefficients","Updated versions of the CHAOS-7 geomagnetic field model (Finlay et al., 2020), using Swarm baseline 0601 data up to end of June 2021 and ground observatory data as available in May 2021 (see above for data files). Model coefficients for the time-dependent internal field are provided in spline coefficient and shc format, while the .mat file contains all parts of the model.","http://www.spacecenter.dk/files/magnetic-models/CHAOS-7/CHAOS-7.8_core.shc",,"7.8","https://doi.org/10.1186/s40623-020-01252-8","Geomagnetic field",,,"Global","[[[-180,-90],[180,-90],[180,90],[-180,90],[-180,-90]]]","2020.10.20","Solid Earth","Magnetosphere_Ionosphere",,,,,"SWARM; CryoSat-2; CHAMP; SAC-C; OERSTED"
173,"ONGOING","The 4D-Earth Swarm project","https://4d-earth-swarm.univ-grenoble-alpes.fr/","CHAOS field model","Updated versions of the CHAOS-7 geomagnetic field model (Finlay et al., 2020), using Swarm baseline 0601 data up to end of June 2021 and ground observatory data as available in May 2021 (see above for data files). Model coefficients for the time-dependent internal field are provided in spline coefficient and shc format, while the .mat file contains all parts of the model.","http://www.spacecenter.dk/files/magnetic-models/CHAOS-7/CHAOS-7.8.mat",,"7.8","https://doi.org/10.1186/s40623-020-01252-9","Geomagnetic field",,,"Global","[[[-180,-90],[180,-90],[180,90],[-180,90],[-180,-90]]]","2020.10.20","Solid Earth","Magnetosphere_Ionosphere",,,,,"SWARM; CryoSat-2; CHAMP; SAC-C; OERSTED"
174,"ONGOING","The 4D-Earth Swarm project","https://4d-earth-swarm.univ-grenoble-alpes.fr/","Vector and scalar satellite data files as used in the CHAOS field model","Updated versions of ascii files containing the selected vector and scalar satellite data (from the Swarm, CHAMP, Oersted and Cryosat-2 satellites) used in building the CHAOS-7.8 field model. Estimates of the crustal and external fields from CHAOS-7.8 are also provide for each datum, so users interested in the core field can subtract these if wished. File headers specify the exact content.","http://www.spacecenter.dk/files/magnetic-models/CHAOS-7/CHAOS-7_8_data.zip",,"7.9","https://doi.org/10.1186/s40623-020-01252-10","Geomagnetic field",,,"Global","[[[-180,-90],[180,-90],[180,90],[-180,90],[-180,-90]]]","2020.10.21","Solid Earth","Magnetosphere_Ionosphere",,,,,"SWARM; CryoSat-2; CHAMP; SAC-C; OERSTED"
175,"ONGOING","The 4D-Earth Swarm project","https://4d-earth-swarm.univ-grenoble-alpes.fr/","Geodynamo simulation data_Earth core","Long time series of outputs from a geodynamo model approaching Earth’s core conditions and a catalogue of simulated jerks from a geodynamo model approaching Earth’s core conditions","https://4d-earth-swarm.univ-grenoble-alpes.fr/data","http://www.ipgp.fr/~aubert/4dearth.html",,,"Geomagnetic field",,,"Global","[[[-180,-90],[180,-90],[180,90],[-180,90],[-180,-90]]]","2020.10.22","Solid Earth","Magnetosphere_Ionosphere",,,,,"SWARM; CryoSat-2; CHAMP; SAC-C; OERSTED"
55,"ONGOING","ConsIstent Retrieval of Cloud Aerosol Surface","http://www.circas.eu/","Cloud and aerosol products_Regional_S3A/SLSTR","Atmospheric products (cloud and aerosol) derived from S3A/SLSTR observations retrieved using the same radiative transfer physics and assumptions.The retrieval is based on the CISAR (Combined Inversion of Surface and Atmosphere pRoperties) algorithm. The spatial resolution of the CIRCAS user products is 5km. The CIRCAS products are delivered in NetCDF-4 format. The NetCDF files specification follows the CF conventions [NetCDF, 2010].","ftp.brockmann-consult.de","http://www.circas.eu/index.php#results",,,"Aerosol Optical Depth","2019.01.01","2019.12.31","Regional","[[[[-100.12656677881236,35.890702742676055],[-87.55435513523395,35.890702742676055],[-87.55435513523395,48.32475821434702],[-100.12656677881236,48.32475821434702],[-100.12656677881236,35.890702742676055]]],[[[1.3928929844456683,40.21976995463572],[13.965104628024013,40.21976995463572],[13.965104628024013,52.65382542630668],[1.3928929844456683,52.65382542630668],[1.3928929844456683,40.21976995463572]]],[[[-1.4861129301941927,2.554212537672809],[11.086098713384182,2.554212537672809],[11.086098713384182,14.988268009343775],[-1.4861129301941927,14.988268009343775],[-1.4861129301941927,2.554212537672809]]],[[[126.60269122612661,-18.534809759669432],[139.17490286970542,-18.534809759669432],[139.17490286970542,-6.1007542879985275],[126.60269122612661,-6.1007542879985275],[126.60269122612661,-18.534809759669432]]],[[[-68.39472586082537,-21.812762728977],[-55.8225142172473,-21.812762728977],[-55.8225142172473,-9.37870725730608],[-68.39472586082537,-9.378707257306088],[-68.39472586082537,-21.812762728977]]],[[[123.1055724631456,55.13148371889387],[135.6777841067242,55.13148371889387],[135.6777841067242,67.56553919056476],[123.1055724631456,67.56553919056476],[123.1055724631456,55.13148371889387]]]]","2021.12.31","Atmosphere",,,,,,"Sentinel-3"
56,"ONGOING","ConsIstent Retrieval of Cloud Aerosol Surface","http://www.circas.eu/","Albedo_Regional_S3A/SLSTR","Surface (albedo) products derived from S3A/SLSTR observations retrieved using the same radiative transfer physics and assumptions. The retrieval is based on the CISAR (Combined Inversion of Surface and Atmosphere pRoperties) algorithm. The spatial resolution of the CIRCAS user products is 5km. The CIRCAS products are delivered in NetCDF-4 format. The NetCDF files specification follows the CF conventions [NetCDF, 2010].","ftp.brockmann-consult.de","http://www.circas.eu/index.php#results",,,"Earth surface albedo","2019.01.01","2019.12.31","Regional","[[[[-100.12656677881236,35.890702742676055],[-87.55435513523395,35.890702742676055],[-87.55435513523395,48.32475821434702],[-100.12656677881236,48.32475821434702],[-100.12656677881236,35.890702742676055]]],[[[1.3928929844456683,40.21976995463572],[13.965104628024013,40.21976995463572],[13.965104628024013,52.65382542630668],[1.3928929844456683,52.65382542630668],[1.3928929844456683,40.21976995463572]]],[[[-1.4861129301941927,2.554212537672809],[11.086098713384182,2.554212537672809],[11.086098713384182,14.988268009343775],[-1.4861129301941927,14.988268009343775],[-1.4861129301941927,2.554212537672809]]],[[[126.60269122612661,-18.534809759669432],[139.17490286970542,-18.534809759669432],[139.17490286970542,-6.1007542879985275],[126.60269122612661,-6.1007542879985275],[126.60269122612661,-18.534809759669432]]],[[[-68.39472586082537,-21.812762728977],[-55.8225142172473,-21.812762728977],[-55.8225142172473,-9.37870725730608],[-68.39472586082537,-9.378707257306088],[-68.39472586082537,-21.812762728977]]],[[[123.1055724631456,55.13148371889387],[135.6777841067242,55.13148371889387],[135.6777841067242,67.56553919056476],[123.1055724631456,67.56553919056476],[123.1055724631456,55.13148371889387]]]]","2021.12.31","Land",,,,,,"Sentinel-3"
57,"ONGOING","ConsIstent Retrieval of Cloud Aerosol Surface","http://www.circas.eu/","Radiation budget_Regional_S3","Radiation budget. The spatial resolution of the CIRCAS user products is 5km. The CIRCAS products are delivered in NetCDF-4 format. The NetCDF files specification follows the CF conventions [NetCDF, 2010].","ftp.brockmann-consult.de","http://www.circas.eu/index.php#results",,,"Radiation profile","2019.01.01","2019.12.31","Regional","[[[[-100.12656677881236,35.890702742676055],[-87.55435513523395,35.890702742676055],[-87.55435513523395,48.32475821434702],[-100.12656677881236,48.32475821434702],[-100.12656677881236,35.890702742676055]]],[[[1.3928929844456683,40.21976995463572],[13.965104628024013,40.21976995463572],[13.965104628024013,52.65382542630668],[1.3928929844456683,52.65382542630668],[1.3928929844456683,40.21976995463572]]],[[[-1.4861129301941927,2.554212537672809],[11.086098713384182,2.554212537672809],[11.086098713384182,14.988268009343775],[-1.4861129301941927,14.988268009343775],[-1.4861129301941927,2.554212537672809]]],[[[126.60269122612661,-18.534809759669432],[139.17490286970542,-18.534809759669432],[139.17490286970542,-6.1007542879985275],[126.60269122612661,-6.1007542879985275],[126.60269122612661,-18.534809759669432]]],[[[-68.39472586082537,-21.812762728977],[-55.8225142172473,-21.812762728977],[-55.8225142172473,-9.37870725730608],[-68.39472586082537,-9.378707257306088],[-68.39472586082537,-21.812762728977]]],[[[123.1055724631456,55.13148371889387],[135.6777841067242,55.13148371889387],[135.6777841067242,67.56553919056476],[123.1055724631456,67.56553919056476],[123.1055724631456,55.13148371889387]]]]","2021.12.31","Atmosphere",,,,,,"Sentinel-3"
13,"Planned","AlpGlacier","https://alpglacier.geo.uzh.ch/","Snow cover on glaciers_SwissAlps_S1/2","Snow cover on glaciers. Most of the database has been submitted to Pangaea, where the submission is being processed. Some parts of the database fall under the copyright of the Swiss national institute for topography and were therefore only provided as point shapefiles instead of polygons. All the necessary information to reconstruct the study are provided.",,"https://onlinelibrary.wiley.com/doi/10.1002/esp.5193",,,"Snow cover","2016.01.01","2016.12.31","Switzerland","[[[5.95591129,45.81799493],[10.49229402,45.81799493],[10.49229402,47.80846475],[5.95591129,47.80846475],[5.95591129,45.81799493]]]","Planned","Cryosphere",,,,,,"Sentinel-1; Sentinel-2"
14,"Planned","AlpGlacier","https://alpglacier.geo.uzh.ch/","Glacier surface flow velocity_SwissAlps_S1/2","Glacier surface flow velocity. Most of the database has been submitted to Pangaea, where the submission is being processed. Some parts of the database fall under the copyright of the Swiss national institute for topography and were therefore only provided as point shapefiles instead of polygons. All the necessary information to reconstruct the study are provided.",,"https://onlinelibrary.wiley.com/doi/10.1002/esp.5194",,,"Glacier motion","2016.01.01","2016.12.31","Switzerland","[[[5.95591129,45.81799493],[10.49229402,45.81799493],[10.49229402,47.80846475],[5.95591129,47.80846475],[5.95591129,45.81799493]]]","Planned","Cryosphere",,,,,,"Sentinel-1; Sentinel-2"
15,"Planned","AlpGlacier","https://alpglacier.geo.uzh.ch/","Dynamics of glacier lakes_SwissAlps_S1/2","Dynamics of glacier lakes. Most of the database has been submitted to Pangaea, where the submission is being processed. Some parts of the database fall under the copyright of the Swiss national institute for topography and were therefore only provided as point shapefiles instead of polygons. All the necessary information to reconstruct the study are provided.",,"https://onlinelibrary.wiley.com/doi/10.1002/esp.5195",,,"Glacier motion","2016.01.01","2016.12.31","Switzerland","[[[5.95591129,45.81799493],[10.49229402,45.81799493],[10.49229402,47.80846475],[5.95591129,47.80846475],[5.95591129,45.81799493]]]","Planned","Cryosphere",,,,,,"Sentinel-1; Sentinel-2"
16,"Planned","AlpGlacier","https://alpglacier.geo.uzh.ch/","Slope instabilities in glacier forefields_SwissAlps_S1/2","Slope instabilities in glacier forefields. Most of the database has been submitted to Pangaea, where the submission is being processed. Some parts of the database fall under the copyright of the Swiss national institute for topography and were therefore only provided as point shapefiles instead of polygons. All the necessary information to reconstruct the study are provided.",,"https://onlinelibrary.wiley.com/doi/10.1002/esp.5196",,,"Glacier motion","2016.01.01","2016.12.31","Switzerland","[[[5.95591129,45.81799493],[10.49229402,45.81799493],[10.49229402,47.80846475],[5.95591129,47.80846475],[5.95591129,45.81799493]]]","Planned","Cryosphere",,,,,,"Sentinel-1; Sentinel-2"
69,"COMPLETED","CryoSat+ Mountain Glaciers","http://www.cryosat-mtg.org/","Mountain glacier elevation and elevation change_Global_Cryosat-2","Available by request to: noel.gourmelen@ed.ac.uk",,,,,"Glacier topography","2010.01.01","2015.12.31","Global","[[[-180,-90],[180,-90],[180,90],[-180,90],[-180,-90]]]",,"Cryosphere",,,,,,"CryoSat-2"
205,"COMPLETED","Earth Observation data For Science and Innovation in the Black Sea","http://www.eo4sibs.uliege.be/","Level 3 Chl-a, 300m daily and monthly","Switching algorithm: regional version of the OC4 algorithm in clear waters and NN-C2RCC algorithm for turbid waters","http://www.eo4sibs.uliege.be/#products",,,,"Ocean chlorophyll concentration","2016.01.01","2017.12.31","Black Sea","[[[27.5070842233,40.8729622599],[41.8106211165,40.8729622599],[41.8106211165,47.2684228286],[27.5070842233,47.2684228286],[27.5070842233,40.8729622599]]]","2021.12.31","Oceans",,,,,,"SMOS; Sentinel-2; Sentinel-3; CryoSat-2"
206,"COMPLETED","Earth Observation data For Science and Innovation in the Black Sea","http://www.eo4sibs.uliege.be/","Level 3 Suspended Particulate Matter, 300m, daily and monthly","Regional version of the Nechal 2010 algorithm, based on Terrasigna field data","http://www.eo4sibs.uliege.be/#products",,,,"Ocean Diffuse Attenuation Coefficient (DAC)","2016.01.01","2017.12.31","Black Sea","[[[27.5070842233,40.8729622599],[41.8106211165,40.8729622599],[41.8106211165,47.2684228286],[27.5070842233,47.2684228286],[27.5070842233,40.8729622599]]]","2021.12.31","Oceans",,,,,,"SMOS; Sentinel-2; Sentinel-3; CryoSat-2"
207,"COMPLETED","Earth Observation data For Science and Innovation in the Black Sea","http://www.eo4sibs.uliege.be/","Level 3 Turbidity, 300m, daily and monthly","Regional version of the Dogliotti et al. (2015) algorithm, based on Terrasigna field data","http://www.eo4sibs.uliege.be/#products",,,,"Ocean Diffuse Attenuation Coefficient (DAC)","2016.01.01","2017.12.31","Black Sea","[[[27.5070842233,40.8729622599],[41.8106211165,40.8729622599],[41.8106211165,47.2684228286],[27.5070842233,47.2684228286],[27.5070842233,40.8729622599]]]","2021.12.31","Oceans",,,,,,"SMOS; Sentinel-2; Sentinel-3; CryoSat-2"
208,"COMPLETED","Earth Observation data For Science and Innovation in the Black Sea","http://www.eo4sibs.uliege.be/","Level 4 Ocean Colour products Chl-a, 300m, daily","Switching algorithm: regional version of the OC4 algorithm in clear waters and NN-C2RCC algorithm for turbid waters","http://www.eo4sibs.uliege.be/#products",,,,"Ocean chlorophyll concentration","2016.01.01","2017.12.31","Black Sea","[[[27.5070842233,40.8729622599],[41.8106211165,40.8729622599],[41.8106211165,47.2684228286],[27.5070842233,47.2684228286],[27.5070842233,40.8729622599]]]","2021.12.31","Oceans",,,,,,"SMOS; Sentinel-2; Sentinel-3; CryoSat-2"
209,"COMPLETED","Earth Observation data For Science and Innovation in the Black Sea","http://www.eo4sibs.uliege.be/","Level-3 Cryosat-2 [2011, 2019] along-track 5Hz product, sea level anomaly, ~1km resolution.","Along-track Sea Sevel Anomaly (SLA) and derivate/complementary variables. The processing use upstream L2 products with 20Hz sampling and includes : # a multi-mission cross-calibration processing aiming to reduce global and regional biases observed between measurement from different altimeter missions # a low-pass filtering aiming to remove short wavelength signal dominated by residual measurement noises. # a sub-sampling to reach the 5Hz final sampling","http://www.eo4sibs.uliege.be/#products","http://www.eo4sibs.uliege.be/doc/EO4SIBS_D4.2_AltimetryL3_DUM_v1.1.pdf",,,"Sea surface height anomaly","2011.01.01","2019.12.31","Black Sea","[[[27.5070842233,40.8729622599],[41.8106211165,40.8729622599],[41.8106211165,47.2684228286],[27.5070842233,47.2684228286],[27.5070842233,40.8729622599]]]","2021.12.31","Oceans",,,,,,"SMOS; Sentinel-2; Sentinel-3; CryoSat-2"
210,"COMPLETED","Earth Observation data For Science and Innovation in the Black Sea","http://www.eo4sibs.uliege.be/","Level-3 Sentinel-3A [mid 2016, 2018] along-track 5Hz product, sea level anomaly, ~1km resolution","Along-track Sea Sevel Anomaly (SLA) and derivate/complementary variables. The processing use upstream L2 products with 20Hz sampling and includes : # a multi-mission cross-calibration processing aiming to reduce global and regional biases observed between measurement from different altimeter missions # a low-pass filtering aiming to remove short wavelength signal dominated by residual measurement noises. # a sub-sampling to reach the 5Hz final sampling","http://www.eo4sibs.uliege.be/#products","http://www.eo4sibs.uliege.be/doc/EO4SIBS_D4.2_AltimetryL3_DUM_v1.1.pdf",,,"Sea surface height anomaly","2016.01.01","2018.12.31","Black Sea","[[[27.5070842233,40.8729622599],[41.8106211165,40.8729622599],[41.8106211165,47.2684228286],[27.5070842233,47.2684228286],[27.5070842233,40.8729622599]]]","2021.12.31","Oceans",,,,,,"SMOS; Sentinel-2; Sentinel-3; CryoSat-2"
211,"COMPLETED","Earth Observation data For Science and Innovation in the Black Sea","http://www.eo4sibs.uliege.be/","Level 4, absolute dynamic topography, multi-mission gridded merged products for a period of 1 year, 0.0625°*0.0625°, daily","Multimission altimeter gridded product merging SLA field from ESA_BlackSea_EO4SIBS_L4_SLA_2011-2019 and regional Mean Dynamic Topography field from CMEMS (SEALEVEL_BLK_PHY_MDT_L4_STATIC_008_067; Jousset et al, 2022)","http://www.eo4sibs.uliege.be/#products","http://www.eo4sibs.uliege.be/doc/EO4SIBS_D4.4_AltimetryL4_DUM_v1.1.pdf",,,"Ocean dynamic topography","2011.01.01","2019.12.31","Black Sea","[[[27.5070842233,40.8729622599],[41.8106211165,40.8729622599],[41.8106211165,47.2684228286],[27.5070842233,47.2684228286],[27.5070842233,40.8729622599]]]","2021.12.31","Oceans",,,,,,"SMOS; Sentinel-2; Sentinel-3; CryoSat-2"
212,"COMPLETED","Earth Observation data For Science and Innovation in the Black Sea","http://www.eo4sibs.uliege.be/","Level 3 Chl-a, 300m daily and monthly","Switching algorithm: regional version of the OC4 algorithm in clear waters and NN-C2RCC algorithm for turbid waters","http://www.eo4sibs.uliege.be/#products",,,,"Ocean chlorophyll concentration","2016.01.01","2017.12.31","Black Sea","[[[27.5070842233,40.8729622599],[41.8106211165,40.8729622599],[41.8106211165,47.2684228286],[27.5070842233,47.2684228286],[27.5070842233,40.8729622599]]]","2021.12.31","Oceans",,,,,,"SMOS; Sentinel-2; Sentinel-3; CryoSat-2"
213,"COMPLETED","Earth Observation data For Science and Innovation in the Black Sea","http://www.eo4sibs.uliege.be/","Level 3 Suspended Particulate Matter, 300m, daily and monthly","Regional version of the Nechal 2010 algorithm, based on Terrasigna field data","http://www.eo4sibs.uliege.be/#products",,,,"Ocean Diffuse Attenuation Coefficient (DAC)","2016.01.01","2017.12.31","Black Sea","[[[27.5070842233,40.8729622599],[41.8106211165,40.8729622599],[41.8106211165,47.2684228286],[27.5070842233,47.2684228286],[27.5070842233,40.8729622599]]]","2021.12.31","Oceans",,,,,,"SMOS; Sentinel-2; Sentinel-3; CryoSat-2"
214,"COMPLETED","Earth Observation data For Science and Innovation in the Black Sea","http://www.eo4sibs.uliege.be/","Level 3 Turbidity, 300m, daily and monthly","Regional version of the Dogliotti et al. (2015) algorithm, based on Terrasigna field data","http://www.eo4sibs.uliege.be/#products",,,,"Ocean Diffuse Attenuation Coefficient (DAC)","2016.01.01","2017.12.31","Black Sea","[[[27.5070842233,40.8729622599],[41.8106211165,40.8729622599],[41.8106211165,47.2684228286],[27.5070842233,47.2684228286],[27.5070842233,40.8729622599]]]","2021.12.31","Oceans",,,,,,"SMOS; Sentinel-2; Sentinel-3; CryoSat-2"
215,"COMPLETED","Earth Observation data For Science and Innovation in the Black Sea","http://www.eo4sibs.uliege.be/","Level 4 Ocean Colour products Chl-a, 300m, daily","Switching algorithm: regional version of the OC4 algorithm in clear waters and NN-C2RCC algorithm for turbid waters","http://www.eo4sibs.uliege.be/#products",,,,"Ocean chlorophyll concentration","2016.01.01","2017.12.31","Black Sea","[[[27.5070842233,40.8729622599],[41.8106211165,40.8729622599],[41.8106211165,47.2684228286],[27.5070842233,47.2684228286],[27.5070842233,40.8729622599]]]","2021.12.31","Oceans",,,,,,"SMOS; Sentinel-2; Sentinel-3; CryoSat-2"
216,"COMPLETED","Earth Observation data For Science and Innovation in the Black Sea","http://www.eo4sibs.uliege.be/","Level-3 Cryosat-2 [2011, 2019] along-track 5Hz product, sea level anomaly, ~1km resolution.","Along-track Sea Sevel Anomaly (SLA) and derivate/complementary variables. The processing use upstream L2 products with 20Hz sampling and includes : # a multi-mission cross-calibration processing aiming to reduce global and regional biases observed between measurement from different altimeter missions # a low-pass filtering aiming to remove short wavelength signal dominated by residual measurement noises. # a sub-sampling to reach the 5Hz final sampling","http://www.eo4sibs.uliege.be/#products","http://www.eo4sibs.uliege.be/doc/EO4SIBS_D4.2_AltimetryL3_DUM_v1.1.pdf",,,"Sea surface height anomaly","2011.01.01","2019.12.31","Black Sea","[[[27.5070842233,40.8729622599],[41.8106211165,40.8729622599],[41.8106211165,47.2684228286],[27.5070842233,47.2684228286],[27.5070842233,40.8729622599]]]","2021.12.31","Oceans",,,,,,"SMOS; Sentinel-2; Sentinel-3; CryoSat-2"
217,"COMPLETED","Earth Observation data For Science and Innovation in the Black Sea","http://www.eo4sibs.uliege.be/","Level-3 Sentinel-3A [mid 2016, 2018] along-track 5Hz product, sea level anomaly, ~1km resolution","Along-track Sea Sevel Anomaly (SLA) and derivate/complementary variables. The processing use upstream L2 products with 20Hz sampling and includes : # a multi-mission cross-calibration processing aiming to reduce global and regional biases observed between measurement from different altimeter missions # a low-pass filtering aiming to remove short wavelength signal dominated by residual measurement noises. # a sub-sampling to reach the 5Hz final sampling","http://www.eo4sibs.uliege.be/#products","http://www.eo4sibs.uliege.be/doc/EO4SIBS_D4.2_AltimetryL3_DUM_v1.1.pdf",,,"Sea surface height anomaly","2016.01.01","2018.12.31","Black Sea","[[[27.5070842233,40.8729622599],[41.8106211165,40.8729622599],[41.8106211165,47.2684228286],[27.5070842233,47.2684228286],[27.5070842233,40.8729622599]]]","2021.12.31","Oceans",,,,,,"SMOS; Sentinel-2; Sentinel-3; CryoSat-2"
218,"COMPLETED","Earth Observation data For Science and Innovation in the Black Sea","http://www.eo4sibs.uliege.be/","Level 4, absolute dynamic topography, multi-mission gridded merged products for a period of 1 year, 0.0625°*0.0625°, daily","Multimission altimeter gridded product merging SLA field from ESA_BlackSea_EO4SIBS_L4_SLA_2011-2019 and regional Mean Dynamic Topography field from CMEMS (SEALEVEL_BLK_PHY_MDT_L4_STATIC_008_067; Jousset et al, 2022)","http://www.eo4sibs.uliege.be/#products","http://www.eo4sibs.uliege.be/doc/EO4SIBS_D4.4_AltimetryL4_DUM_v1.1.pdf",,,"Ocean dynamic topography","2011.01.01","2019.12.31","Black Sea","[[[27.5070842233,40.8729622599],[41.8106211165,40.8729622599],[41.8106211165,47.2684228286],[27.5070842233,47.2684228286],[27.5070842233,40.8729622599]]]","2021.12.31","Oceans",,,,,,"SMOS; Sentinel-2; Sentinel-3; CryoSat-2"
219,"COMPLETED","Earth Observation data For Science and Innovation in the Black Sea","http://www.eo4sibs.uliege.be/","Level 4, sea level anomaly, multi-mission gridded merged products for a period of 1 year, 0.0625°*0.0625°, daily","Multimission altimeter gridded product merging SLA from different altimeter available. Sentinel-3A and Cryosat-2 measurements from ESA_BlackSea_EO4SIBS_L3_S3A_SLA_2016-2018 and ESA_BlackSea_EO4SIBS_L3_Cryosat_SLA_2011-2019 products. Other missions (Jason-3, Jason-2, SARAL/AltiKa, Cryosat-2, HY-2A) from CMEMS 1Hz L3 products (DT-2018 standards; Taburet et al, 2019)","http://www.eo4sibs.uliege.be/#products","http://www.eo4sibs.uliege.be/doc/EO4SIBS_D4.4_AltimetryL4_DUM_v1.1.pdf",,,"Sea surface height anomaly","2011.01.01","2019.12.31","Black Sea","[[[27.5070842233,40.8729622599],[41.8106211165,40.8729622599],[41.8106211165,47.2684228286],[27.5070842233,47.2684228286],[27.5070842233,40.8729622599]]]","2021.12.31","Oceans",,,,,,"SMOS; Sentinel-2; Sentinel-3; CryoSat-2"
220,"COMPLETED","Earth Observation data For Science and Innovation in the Black Sea","http://www.eo4sibs.uliege.be/","Eddy census",,"http://www.eo4sibs.uliege.be/#products",,,,"Ocean surface currents (vector)","2011.01.01","2019.12.31","Black Sea","[[[27.5070842233,40.8729622599],[41.8106211165,40.8729622599],[41.8106211165,47.2684228286],[27.5070842233,47.2684228286],[27.5070842233,40.8729622599]]]","2021.12.31","Oceans",,,,,,"SMOS; Sentinel-2; Sentinel-3; CryoSat-2"
